Entity,Code,Year,Hydropower (terawatt-hours),Wind (terawatt-hours),Solar (terawatt-hours),Other renewables (modern biofuels; geothermal; wave & tidal) (terawatt-hours)
Other South & Central America,,1993,54.28176815,0.001717172,0,2.452588968
Other South & Central America,,1994,58.12503816,0.007777778,0,2.813741432
Other South & Central America,,1995,63.38006254,0.007777778,0,2.816733632
Other South & Central America,,1996,68.30490993,0.029955985,0,3.07491218
Other South & Central America,,1997,75.23778017,0.083733998,0,3.138832364
Other South & Central America,,1998,77.76053473,0.07333138,0.048621748,2.776375561
Other South & Central America,,1999,78.16028865,0.11109092,0.049829118,3.757558339
Other South & Central America,,2000,81.18279992,0.2152692,0.051019821,4.17927773
Other South & Central America,,2001,73.66852559,0.228242429,0.052853774,4.360336767
Other South & Central America,,2002,77.78901034,0.315974142,0.05342823,4.545312174
Other South & Central America,,2003,81.26388234,0.295705858,0.057507758,4.554572784
Other South & Central America,,2004,78.91900723,0.351240896,0.060077912,4.852232172
Other South & Central America,,2005,81.07470967,0.310784082,0.063483604,4.768359838
Other South & Central America,,2006,81.78554607,0.396100484,0.066837786,5.062274
Other South & Central America,,2007,86.20363763,0.372480533,0.070708101,5.676170887
Other South & Central America,,2008,86.39633381,0.346169215,0.080021913,6.678228181
Other South & Central America,,2009,85.13412676,0.677900219,0.085837031,7.152149581
Other South & Central America,,2010,89.72697387,0.877252957,0.117095095,7.756442039
Other South & Central America,,2011,91.29324643,1.227818479,0.205432693,8.367598213
Other South & Central America,,2012,94.70629974,1.917076961,0.36739375,9.437025357
Other South & Central America,,2013,96.99506801,2.714185985,0.462794741,10.19049136
Other South & Central America,,2014,92.14290242,4.108133402,0.602796105,11.03155704
Other South & Central America,,2015,91.786277,6.625585554,1.399547942,11.94928724
Other South & Central America,,2016,99.65724535,8.079079485,2.166706939,12.16216582
Pakistan,PAK,1965,2.1964418,0,0,0
Pakistan,PAK,1966,2.1964418,0,0,0
Pakistan,PAK,1967,2.6030266,0,0,0
Pakistan,PAK,1968,3.1289352,0,0,0
Pakistan,PAK,1969,3.3012918,0,0,0
Pakistan,PAK,1970,2.9212234,0,0,0
Pakistan,PAK,1971,3.8139422,0,0,0
Pakistan,PAK,1972,4.0128152,0,0,0
Pakistan,PAK,1973,4.2337852,0,0,0
Pakistan,PAK,1974,4.2558822,0,0,0
Pakistan,PAK,1975,4.8966952,0,0,0
Pakistan,PAK,1976,5.3165382,0,0,0
Pakistan,PAK,1977,6.3153226,0,0,0
Pakistan,PAK,1978,7.8400156,0,0,0
Pakistan,PAK,1979,8.4764092,0,0,0
Pakistan,PAK,1980,8.8874134,0,0,0
Pakistan,PAK,1981,9.28074,0,0,0
Pakistan,PAK,1982,10.4430422,0,0,0
Pakistan,PAK,1983,12.0958978,0,0,0
Pakistan,PAK,1984,12.5378378,0,0,0
Pakistan,PAK,1985,13.0239718,0,0,0
Pakistan,PAK,1986,12.4538692,0,0,0
Pakistan,PAK,1987,16.373877,0,0,0
Pakistan,PAK,1988,17.1649496,0,0,0
Pakistan,PAK,1989,17.4433718,0,0,0
Pakistan,PAK,1990,17.0854004,0,0,0
Pakistan,PAK,1991,18.2830578,0,0,0
Pakistan,PAK,1992,19.9447522,0,0,0
Pakistan,PAK,1993,21.9334822,0,0,0
Pakistan,PAK,1994,21.5268974,0,0,0
Pakistan,PAK,1995,22.7466518,0,0,0
Pakistan,PAK,1996,24.7972534,0,0,0
Pakistan,PAK,1997,18.4465756,0,0,0
Pakistan,PAK,1998,24.107827,0,0,0
Pakistan,PAK,1999,21.5048004,0,0,0
Pakistan,PAK,2000,17.5582762,0,0,0
Pakistan,PAK,2001,18.2918966,0,0,0
Pakistan,PAK,2002,20.417628,0,0,0
Pakistan,PAK,2003,24.5975,0,0,0
Pakistan,PAK,2004,26.216,0,0,0
Pakistan,PAK,2005,30.699,0,0,0
Pakistan,PAK,2006,30.247,0,0,0
Pakistan,PAK,2007,31.622,0,0,0
Pakistan,PAK,2008,26.964,0,0,0
Pakistan,PAK,2009,28.18,0,0,0
Pakistan,PAK,2010,29.475,0,0.0075375,0
Pakistan,PAK,2011,30.5695,0.0048,0.02345,0
Pakistan,PAK,2012,29.4765,0.00535,0.054586644,0
Pakistan,PAK,2013,30.895,0.15179,0.122275,0
Pakistan,PAK,2014,31.898,0.45186,0.2219375,0.154
Pakistan,PAK,2015,32.2775,0.704002873,0.3140625,0.308
Pakistan,PAK,2016,34.0485,1.12523502,0.520672603,0.308843836
Peru,PER,1965,2.629543,0,0,0
Peru,PER,1966,2.8239966,0,0,0
Peru,PER,1967,3.1642904,0,0,0
Peru,PER,1968,3.3940992,0,0,0
Peru,PER,1969,3.6990378,0,0,0
Peru,PER,1970,3.8272004,0,0,0
Peru,PER,1971,4.2779792,0,0,0.227
Peru,PER,1972,4.441497,0,0,0.227
Peru,PER,1973,4.7685326,0,0,0.23
Peru,PER,1974,5.2237308,0,0,0.266
Peru,PER,1975,5.4667978,0,0,0.266
Peru,PER,1976,5.8026722,0,0,0.245
Peru,PER,1977,6.0236422,0,0,0.242
Peru,PER,1978,6.2004182,0,0,0.215
Peru,PER,1979,6.6998104,0,0,0.163
Peru,PER,1980,7.0135878,0,0,0.085
Peru,PER,1981,8.0035334,0,0,0.076
Peru,PER,1982,8.39686,0,0,0.151
Peru,PER,1983,8.1184378,0,0,0.145
Peru,PER,1984,8.5692166,0,0,0.142
Peru,PER,1985,9.3868056,0,0,0.169
Peru,PER,1986,9.8861978,0,0,0.154
Peru,PER,1987,10.6551734,0,0,0.136
Peru,PER,1988,10.4342034,0,0,0.136
Peru,PER,1989,10.3988482,0,0,0.145
Peru,PER,1990,10.1778782,0,0,0.136
Peru,PER,1991,11.2341148,0,0,0.133
Peru,PER,1992,9.6873248,0,0,0.133
Peru,PER,1993,11.6760548,0,0,0.109
Peru,PER,1994,12.81626,0,0,0.119
Peru,PER,1995,12.9376,0,0,0.142
Peru,PER,1996,13.3236,0.0004,0,0.137
Peru,PER,1997,13.2145,0.0006,0,0.154
Peru,PER,1998,13.8083,0.0005,0,0.126
Peru,PER,1999,14.5406,0.0006,0,0.139
Peru,PER,2000,16.1761,0.0008,0,0.158
Peru,PER,2001,17.6148,0.0012,0,0.163
Peru,PER,2002,18.0401,0.0012,0,0.186
Peru,PER,2003,18.5337,0.0012,0,0.196
Peru,PER,2004,17.5253,0.0012,0,0.153
Peru,PER,2005,17.977,0.0012,0,0.348
Peru,PER,2006,19.5943,0.0012,0,0.348
Peru,PER,2007,19.5488,0.0012,0,0.417
Peru,PER,2008,19.0596,0.0012,0,0.46
Peru,PER,2009,19.9038,0.0012,0,0.46
Peru,PER,2010,20.0521,0.0012,0,0.673
Peru,PER,2011,21.5573,0.0012,0,0.675
Peru,PER,2012,22.0319,0.0012,0.0597,0.668
Peru,PER,2013,22.3196,0.0012,0.1969,0.96
Peru,PER,2014,22.2107,0.2575,0.1993,1.291
Peru,PER,2015,23.68706283,0.594374131,0.230255343,1.073987467
Peru,PER,2016,23.826156,1.0148544,0.241632,1.216188928
Philippines,PHL,1965,0.7601368,0,0,0
Philippines,PHL,1966,0.795492,0,0,0
Philippines,PHL,1967,1.0739142,0,0,0
Philippines,PHL,1968,0.7026846,0,0,0
Philippines,PHL,1969,0.7999114,0,0,0
Philippines,PHL,1970,1.5423706,0,0,0
Philippines,PHL,1971,1.7058884,0,0,0
Philippines,PHL,1972,1.4318856,0,0,0
Philippines,PHL,1973,1.8473092,0,0,0
Philippines,PHL,1974,2.2229582,0,0,0
Philippines,PHL,1975,2.2229582,0,0,0
Philippines,PHL,1976,2.6339624,0,0,0
Philippines,PHL,1977,1.9268584,0,0,0.001
Philippines,PHL,1978,2.8018996,0,0,0.003
Philippines,PHL,1979,2.7753832,0,0,0.63694
Philippines,PHL,1980,3.4382932,0,0,2.04485
Philippines,PHL,1981,3.690199,0,0,3.91219
Philippines,PHL,1982,3.8183616,0,0,3.90786
Philippines,PHL,1983,2.960998,0,0,4.93498
Philippines,PHL,1984,5.214892,0,0,5.35846
Philippines,PHL,1985,5.5728634,0,0,5.94218
Philippines,PHL,1986,6.0015452,0,0,5.5733
Philippines,PHL,1987,5.2458278,0,0,4.89597
Philippines,PHL,1988,6.2667092,0,0,5.22291
Philippines,PHL,1989,6.4876792,0,0,5.70166
Philippines,PHL,1990,6.062,0,0,5.89576
Philippines,PHL,1991,5.145,0,0,5.75998
Philippines,PHL,1992,4.44,0,0,5.6968
Philippines,PHL,1993,5.03,0,0,5.66725
Philippines,PHL,1994,5.862,0,0,6.31969
Philippines,PHL,1995,6.232,0,0,6.13452
Philippines,PHL,1996,7.03,0,0,6.53873
Philippines,PHL,1997,6.069,0,0,7.43088
Philippines,PHL,1998,5.066,0,0,8.95161
Philippines,PHL,1999,7.84,0,0,10.57669
Philippines,PHL,2000,7.799,0,0,11.31711
Philippines,PHL,2001,7.104,0,0,10.38103
Philippines,PHL,2002,7.032973,0,0,10.242493
Philippines,PHL,2003,7.86982,0,0,9.822444
Philippines,PHL,2004,8.592681,0,0,10.28155
Philippines,PHL,2005,8.386773,0.01746,0.001517,9.902443
Philippines,PHL,2006,9.939413,0.053235,0.001376,10.465279
Philippines,PHL,2007,8.563433,0.057842,0.001309,10.214688
Philippines,PHL,2008,9.842534,0.061386,0.001304,10.72278
Philippines,PHL,2009,9.787567,0.064428,0.001252,10.337557
Philippines,PHL,2010,7.803405,0.061716769,0.0012538,9.956422433
Philippines,PHL,2011,9.697532,0.088203869,0.0012116,10.0576039
Philippines,PHL,2012,10.252134,0.075339,0.00132,10.432809
Philippines,PHL,2013,10.019308,0.065655,0.001414,9.816571
Philippines,PHL,2014,9.137273,0.152052,0.016517,10.503812
Philippines,PHL,2015,8.665078,0.748414,0.138534,11.41115
Philippines,PHL,2016,9.273896303,0.996225182,0.952347077,11.7092548
Poland,POL,1965,0.91877,0,0,0.048
Poland,POL,1966,0.9304,0,0,0.076
Poland,POL,1967,0.98855,0,0,0.082
Poland,POL,1968,1.05833,0,0,0.088
Poland,POL,1969,0.90714,0,0,0.169
Poland,POL,1970,1.88406,0,0,0.128
Poland,POL,1971,1.91895,0,0,0.169
Poland,POL,1972,1.93058,0,0,0.272
Poland,POL,1973,1.84917,0,0,0.295
Poland,POL,1974,2.45393,0,0,0.326
Poland,POL,1975,2.37252,0,0,0.334
Poland,POL,1976,2.0934,0,0,0.305
Poland,POL,1977,2.39578,0,0,0.401
Poland,POL,1978,2.38415,0,0,0.38
Poland,POL,1979,2.45393,0,0,0.354
Poland,POL,1980,3.27966,0,0,0.409
Poland,POL,1981,3.01217,0,0,0.391
Poland,POL,1982,2.60512,0,0,0.396
Poland,POL,1983,3.32618,0,0,0.474
Poland,POL,1984,3.34944,0,0,0.495
Poland,POL,1985,3.89605,0,0,0.536
Poland,POL,1986,3.80301,0,0,0.525
Poland,POL,1987,4.05887,0,0,0.324
Poland,POL,1988,4.19843,0,0,0.209
Poland,POL,1989,3.75649,0,0,0.234
Poland,POL,1990,3.31455,0,0,0.148813187
Poland,POL,1991,3.40759,0,0,0.253104396
Poland,POL,1992,3.57041,0,0,0.244565934
Poland,POL,1993,3.53552,0,0,0.211631868
Poland,POL,1994,3.76812,0,0,0.204923077
Poland,POL,1995,3.84953,0.001,0,0.209192308
Poland,POL,1996,3.90768,0,0,0.232978022
Poland,POL,1997,3.81464,0.002,0,0.346417582
Poland,POL,1998,4.32636,0.004,0,0.343368132
Poland,POL,1999,4.27984,0.004,0,0.291527473
Poland,POL,2000,4.1144614,0.005,0,0.319582418
Poland,POL,2001,4.220527,0.014,0,0.444
Poland,POL,2002,3.9023302,0.061,0,0.427
Poland,POL,2003,3.292453,0.124,0,0.455
Poland,POL,2004,2.082,0.142,0,0.8504
Poland,POL,2005,2.201,0.135,0,1.5108
Poland,POL,2006,2.042,0.256,0,1.9928
Poland,POL,2007,2.352,0.522,0,2.5555
Poland,POL,2008,2.153,0.837,0,3.617
Poland,POL,2009,2.375,1.077,0,5.2263
Poland,POL,2010,2.92,1.664,0,6.3045
Poland,POL,2011,2.332,3.205,0.0002,7.6008
Poland,POL,2012,2.037,4.747,0.0011,10.0943
Poland,POL,2013,2.439,6.004,0.0015,8.6221
Poland,POL,2014,2.182,7.678,0.007,9.977
Poland,POL,2015,1.832,10.858,0.057,9.936
Poland,POL,2016,2.14,12.587,0.124,7.816986549
Portugal,PRT,1965,3.975,0,0,0.207
Portugal,PRT,1966,5.276,0,0,0.2
Portugal,PRT,1967,5.481,0,0,0.192
Portugal,PRT,1968,5.188,0,0,0.228
Portugal,PRT,1969,6.311,0,0,0.28
Portugal,PRT,1970,5.804,0,0,0.186
Portugal,PRT,1971,6.17,0,0,0.143
Portugal,PRT,1972,7.086,0,0,0.113
Portugal,PRT,1973,7.325,0,0,0.2
Portugal,PRT,1974,7.828,0,0,0.18
Portugal,PRT,1975,6.41,0,0,0.236
Portugal,PRT,1976,4.787,0,0,0.23
Portugal,PRT,1977,9.966,0,0,0.234
Portugal,PRT,1978,10.811,0,0,0.232
Portugal,PRT,1979,11.213,0,0,0.258
Portugal,PRT,1980,8.015,0,0,0.32
Portugal,PRT,1981,5.019,0,0,0.311
Portugal,PRT,1982,6.921,0,0,0.353
Portugal,PRT,1983,8.026,0,0,0.405
Portugal,PRT,1984,9.765,0,0,0.373
Portugal,PRT,1985,10.693,0,0,0.548
Portugal,PRT,1986,8.514,0,0,0.606
Portugal,PRT,1987,9.153,0,0,0.614
Portugal,PRT,1988,12.233,0,0,0.653
Portugal,PRT,1989,5.819,0.001,0.001010101,0.661
Portugal,PRT,1990,9.157,0.000959596,0,0.693
Portugal,PRT,1991,9.043,0.000959596,0,0.813
Portugal,PRT,1992,4.646,0.003838384,0,0.887
Portugal,PRT,1993,8.538,0.010555556,0,0.905
Portugal,PRT,1994,10.658,0.017,0,0.967
Portugal,PRT,1995,8.343,0.016,0,1.03
Portugal,PRT,1996,14.761,0.021,0.001,1.008
Portugal,PRT,1997,13.105,0.038,0.001,1.087
Portugal,PRT,1998,12.983,0.089,0.0008,1.0796
Portugal,PRT,1999,7.286,0.123,0.0011,1.2381
Portugal,PRT,2000,11.323,0.168,0.0014,1.376
Portugal,PRT,2001,14.034,0.256,0.0016,1.45
Portugal,PRT,2002,7.8,0.362,0.0018,1.569
Portugal,PRT,2003,15.723,0.496,0.0026,1.484
Portugal,PRT,2004,9.869,0.816,0.0029,1.631
Portugal,PRT,2005,4.731,1.773,0.0038,1.722
Portugal,PRT,2006,10.919,2.925,0.005,1.789
Portugal,PRT,2007,10.027,4.037,0.024,2.083
Portugal,PRT,2008,6.799,5.757,0.041,2.044
Portugal,PRT,2009,8.285,7.577,0.16,2.271
Portugal,PRT,2010,16.148,9.182,0.215,2.811
Portugal,PRT,2011,11.536,9.162,0.282,3.133
Portugal,PRT,2012,5.622,10.26,0.393,3.097
Portugal,PRT,2013,13.73,12.01460111,0.479139885,3.247583434
Portugal,PRT,2014,15.569,12.11138423,0.627316615,3.25438015
Portugal,PRT,2015,8.660506278,11.60763787,0.796154916,3.307567386
Portugal,PRT,2016,15.79872499,12.48,0.816,3.155
Qatar,QAT,1965,0,0,0,0
Qatar,QAT,1966,0,0,0,0
Qatar,QAT,1967,0,0,0,0
Qatar,QAT,1968,0,0,0,0
Qatar,QAT,1969,0,0,0,0
Qatar,QAT,1970,0,0,0,0
Qatar,QAT,1971,0,0,0,0
Qatar,QAT,1972,0,0,0,0
Qatar,QAT,1973,0,0,0,0
Qatar,QAT,1974,0,0,0,0
Qatar,QAT,1975,0,0,0,0
Qatar,QAT,1976,0,0,0,0
Qatar,QAT,1977,0,0,0,0
Qatar,QAT,1978,0,0,0,0
Qatar,QAT,1979,0,0,0,0
Qatar,QAT,1980,0,0,0,0
Qatar,QAT,1981,0,0,0,0
Qatar,QAT,1982,0,0,0,0
Qatar,QAT,1983,0,0,0,0
Qatar,QAT,1984,0,0,0,0
Qatar,QAT,1985,0,0,0,0
Qatar,QAT,1986,0,0,0,0
Qatar,QAT,1987,0,0,0,0
Qatar,QAT,1988,0,0,0,0
Qatar,QAT,1989,0,0,0,0
Qatar,QAT,1990,0,0,0,0
Qatar,QAT,1991,0,0,0,0
Qatar,QAT,1992,0,0,0,0
Qatar,QAT,1993,0,0,0,0
Qatar,QAT,1994,0,0,0,0
Qatar,QAT,1995,0,0,0,0
Qatar,QAT,1996,0,0,0,0
Qatar,QAT,1997,0,0,0,0
Qatar,QAT,1998,0,0,0,0
Qatar,QAT,1999,0,0,0,0
Qatar,QAT,2000,0,0,0,0
Qatar,QAT,2001,0,0,0,0
Qatar,QAT,2002,0,0,0,0
Qatar,QAT,2003,0,0,0,0
Qatar,QAT,2004,0,0,0,0
Qatar,QAT,2005,0,0,0,0
Qatar,QAT,2006,0,0,0,0
Qatar,QAT,2007,0,0,0,0
Qatar,QAT,2008,0,0,0,0
Qatar,QAT,2009,0,0,0,0
Qatar,QAT,2010,0,0,0,0
Qatar,QAT,2011,0,0,0,0
Qatar,QAT,2012,0,0,0.002519384,0
Qatar,QAT,2013,0,0,0.005025,0
Qatar,QAT,2014,0,0,0.0067,0
Qatar,QAT,2015,0,0,0.008375,0
Qatar,QAT,2016,0,0,0.00923774,0
Romania,ROU,1965,0.9987844,0,0,0
Romania,ROU,1966,1.0341396,0,0,0
Romania,ROU,1967,1.4760796,0,0,0
Romania,ROU,1968,1.5600482,0,0,0
Romania,ROU,1969,2.2229582,0,0,0
Romania,ROU,1970,2.7665444,0,0,0
Romania,ROU,1971,4.4989492,0,0,0
Romania,ROU,1972,7.3406234,0,0,0
Romania,ROU,1973,7.5483352,0,0,0
Romania,ROU,1974,8.4764092,0,0,0
Romania,ROU,1975,8.7106374,0,0,0
Romania,ROU,1976,8.1051796,0,0,0
Romania,ROU,1977,9.3381922,0,0,0
Romania,ROU,1978,10.6198182,0,0,0
Romania,ROU,1979,11.3401804,0,0,0
Romania,ROU,1980,12.6439034,0,0,0
Romania,ROU,1981,12.7367108,0,0,0
Romania,ROU,1982,11.8528308,0,0,0
Romania,ROU,1983,10.0364574,0,0,0
Romania,ROU,1984,11.3269222,0,0,0
Romania,ROU,1985,11.8970248,0,0,0
Romania,ROU,1986,10.8142718,0,0,0
Romania,ROU,1987,11.2120178,0,0,0
Romania,ROU,1988,13.6205908,0,0,0
Romania,ROU,1989,12.6306452,0,0,0
Romania,ROU,1990,10.9777896,0.001010101,0,0.001052632
Romania,ROU,1991,14.2481456,0,0,0
Romania,ROU,1992,11.6981518,0,0,0.002
Romania,ROU,1993,12.7676466,0,0,0.001
Romania,ROU,1994,13.0504882,0,0,0
Romania,ROU,1995,16.7009126,0,0,0
Romania,ROU,1996,15.7595804,0,0,0
Romania,ROU,1997,17.5140822,0,0,0.011
Romania,ROU,1998,18.8885156,0,0,0.011
Romania,ROU,1999,18.2918966,0,0,0
Romania,ROU,2000,14.7784736,0,0,0
Romania,ROU,2001,14.9243138,0,0,0
Romania,ROU,2002,16.0468414,0,0,0.003
Romania,ROU,2003,13.2626194,0,0,0.003
Romania,ROU,2004,16.513,0,0,0.004
Romania,ROU,2005,20.207,0,0,0.006
Romania,ROU,2006,18.356,0.001,0,0.004
Romania,ROU,2007,15.966,0.003,0,0.035
Romania,ROU,2008,17.195,0.005,0,0.024
Romania,ROU,2009,15.534,0.009,0.001010101,0.01
Romania,ROU,2010,19.883,0.306,0.002020202,0.111
Romania,ROU,2011,14.728,1.387,0.001,0.198
Romania,ROU,2012,12.066,2.64,0.008,0.212
Romania,ROU,2013,14.7935,4.52,0.42,0.252
Romania,ROU,2014,18.5235,4.7236,1.2953,0.505
Romania,ROU,2015,16.633,7.063,1.982,0.524
Romania,ROU,2016,17.90536911,6.725,1.844,0.449716475
Russia,RUS,1985,159.7259548,0,0,0
Russia,RUS,1986,164.3309696,0,0,0
Russia,RUS,1987,162.5278544,0,0,0
Russia,RUS,1988,160.9236122,0,0,0
Russia,RUS,1989,159.7259548,0,0,0
Russia,RUS,1990,166.8456082,0,0,0.065
Russia,RUS,1991,168.1228148,0,0,0.065
Russia,RUS,1992,172.6261834,0,0,0.063
Russia,RUS,1993,175.207113,0,0,0.06
Russia,RUS,1994,175.8346678,0,0,0.061
Russia,RUS,1995,177.0323252,0,0,0.059
Russia,RUS,1996,154.0293482,0,0,0.057
Russia,RUS,1997,157.529513,0,0,0.057
Russia,RUS,1998,158.7271704,0,0,0.058
Russia,RUS,1999,160.9236122,0,0,0.058
Russia,RUS,2000,165.3341734,0.0019,0,0.079
Russia,RUS,2001,175.9318946,0.0031,0,0.114
Russia,RUS,2002,164.147,0.0062,0,0.1732
Russia,RUS,2003,157.628,0.0086,0,0.3657
Russia,RUS,2004,177.637,0.007,0,0.4497
Russia,RUS,2005,174.538,0.0068,0,0.4512
Russia,RUS,2006,175.214,0.0052,0,0.5056
Russia,RUS,2007,178.979,0.0066,0,0.4842
Russia,RUS,2008,166.728,0.0052,0,0.4886
Russia,RUS,2009,176.134,0.0038,0,0.4971
Russia,RUS,2010,168.20621,0.004186,0,0.536614
Russia,RUS,2011,164.7492,0.005392,0.0012,0.556908
Russia,RUS,2012,164.517,0.005251,0.004211507,0.502649
Russia,RUS,2013,179.3788,0.004473,0.0108,0.481327
Russia,RUS,2014,174.8724,0.096,0.0258,0.488341
Russia,RUS,2015,169.941572,0.1479326,0.042,0.488341
Russia,RUS,2016,186.618257,0.1468215,0.090848219,0.489678921
Saudi Arabia,SAU,1965,0,0,0,0
Saudi Arabia,SAU,1966,0,0,0,0
Saudi Arabia,SAU,1967,0,0,0,0
Saudi Arabia,SAU,1968,0,0,0,0
Saudi Arabia,SAU,1969,0,0,0,0
Saudi Arabia,SAU,1970,0,0,0,0
Saudi Arabia,SAU,1971,0,0,0,0
Saudi Arabia,SAU,1972,0,0,0,0
Saudi Arabia,SAU,1973,0,0,0,0
Saudi Arabia,SAU,1974,0,0,0,0
Saudi Arabia,SAU,1975,0,0,0,0
Saudi Arabia,SAU,1976,0,0,0,0
Saudi Arabia,SAU,1977,0,0,0,0
Saudi Arabia,SAU,1978,0,0,0,0
Saudi Arabia,SAU,1979,0,0,0,0
Saudi Arabia,SAU,1980,0,0,0,0
Saudi Arabia,SAU,1981,0,0,0,0
Saudi Arabia,SAU,1982,0,0,0,0
Saudi Arabia,SAU,1983,0,0,0,0
Saudi Arabia,SAU,1984,0,0,0,0
Saudi Arabia,SAU,1985,0,0,0,0
Saudi Arabia,SAU,1986,0,0,0,0
Saudi Arabia,SAU,1987,0,0,0,0
Saudi Arabia,SAU,1988,0,0,0,0
Saudi Arabia,SAU,1989,0,0,0,0
Saudi Arabia,SAU,1990,0,0,0,0
Saudi Arabia,SAU,1991,0,0,0,0
Saudi Arabia,SAU,1992,0,0,0,0
Saudi Arabia,SAU,1993,0,0,0,0
Saudi Arabia,SAU,1994,0,0,0,0
Saudi Arabia,SAU,1995,0,0,0,0
Saudi Arabia,SAU,1996,0,0,0,0
Saudi Arabia,SAU,1997,0,0,0,0
Saudi Arabia,SAU,1998,0,0,0,0
Saudi Arabia,SAU,1999,0,0,0,0
Saudi Arabia,SAU,2000,0,0,0,0
Saudi Arabia,SAU,2001,0,0,0,0
Saudi Arabia,SAU,2002,0,0,0,0
Saudi Arabia,SAU,2003,0,0,0,0
Saudi Arabia,SAU,2004,0,0,0,0
Saudi Arabia,SAU,2005,0,0,0,0
Saudi Arabia,SAU,2006,0,0,0,0
Saudi Arabia,SAU,2007,0,0,0,0
Saudi Arabia,SAU,2008,0,0,0,0
Saudi Arabia,SAU,2009,0,0,0,0
Saudi Arabia,SAU,2010,0,0,0,0
Saudi Arabia,SAU,2011,0,0,0.0003,0
Saudi Arabia,SAU,2012,0,0,0.00075,0
Saudi Arabia,SAU,2013,0,0,0.03795,0
Saudi Arabia,SAU,2014,0,0,0.0526125,0
Saudi Arabia,SAU,2015,0,0,0.07245,0
Saudi Arabia,SAU,2016,0,0,0.083026849,0
Singapore,SGP,1965,0,0,0,0
Singapore,SGP,1966,0,0,0,0
Singapore,SGP,1967,0,0,0,0
Singapore,SGP,1968,0,0,0,0
Singapore,SGP,1969,0,0,0,0
Singapore,SGP,1970,0,0,0,0
Singapore,SGP,1971,0,0,0,0
Singapore,SGP,1972,0,0,0,0
Singapore,SGP,1973,0,0,0,0
Singapore,SGP,1974,0,0,0,0
Singapore,SGP,1975,0,0,0,0
Singapore,SGP,1976,0,0,0,0
Singapore,SGP,1977,0,0,0,0
Singapore,SGP,1978,0,0,0,0
Singapore,SGP,1979,0,0,0,0
Singapore,SGP,1980,0,0,0,0
Singapore,SGP,1981,0,0,0,0
Singapore,SGP,1982,0,0,0,0
Singapore,SGP,1983,0,0,0,0
Singapore,SGP,1984,0,0,0,0
Singapore,SGP,1985,0,0,0,0
Singapore,SGP,1986,0,0,0,0.085
Singapore,SGP,1987,0,0,0,0.085
Singapore,SGP,1988,0,0,0,0.085
Singapore,SGP,1989,0,0,0,0.085
Singapore,SGP,1990,0,0,0,0.085
Singapore,SGP,1991,0,0,0,0.245
Singapore,SGP,1992,0,0,0,0.245
